,tagNames,tagIndexOfOccurrence,averageTextConfidence,averageDrinkingConfidence,timeStart,timeEnd,dateStart,dateEnd
55,1,0,0.4161,0.0,2.7,2.7,2022-08-24 10:32:25.330288,2022-08-24 10:32:25.330288
56,1,1,0.6995,0.0,5.9,5.9,2022-08-24 10:32:28.530288,2022-08-24 10:32:28.530288
57,1,2,0.71515,0.4536531865596771,11.233333333333333,11.766666666666666,2022-08-24 10:32:33.863622,2022-08-24 10:32:34.396955
58,1,3,0.9539,0.0,20.3,20.3,2022-08-24 10:32:42.930288,2022-08-24 10:32:42.930288
59,1,4,0.3727,0.0,22.433333333333334,22.433333333333334,2022-08-24 10:32:45.063622,2022-08-24 10:32:45.063622
60,1,5,0.4232,0.0,31.5,31.5,2022-08-24 10:32:54.130288,2022-08-24 10:32:54.130288
61,1,6,0.9457,0.0,35.766666666666666,35.766666666666666,2022-08-24 10:32:58.396955,2022-08-24 10:32:58.396955
62,1,7,0.6275,0.0,54.96666666666667,54.96666666666667,2022-08-24 10:33:17.596955,2022-08-24 10:33:17.596955
63,1,8,0.7343,0.0,57.1,57.1,2022-08-24 10:33:19.730288,2022-08-24 10:33:19.730288
64,1,9,0.3333,0.0,61.36666666666667,61.36666666666667,2022-08-24 10:33:23.996955,2022-08-24 10:33:23.996955
65,1,10,0.9521,0.0,75.76666666666667,75.76666666666667,2022-08-24 10:33:38.396955,2022-08-24 10:33:38.396955
66,1,11,0.6064,0.0,78.43333333333334,78.43333333333334,2022-08-24 10:33:41.063622,2022-08-24 10:33:41.063622
67,1,12,0.7789,0.0,85.36666666666666,85.36666666666666,2022-08-24 10:33:47.996955,2022-08-24 10:33:47.996955
68,1,13,0.8266500000000001,0.7090607285499573,92.3,92.83333333333333,2022-08-24 10:33:54.930288,2022-08-24 10:33:55.463622
69,1,14,0.9249,0.0,97.63333333333333,97.63333333333333,2022-08-24 10:34:00.263622,2022-08-24 10:34:00.263622
70,1,15,0.5201,0.0,105.63333333333333,105.63333333333333,2022-08-24 10:34:08.263622,2022-08-24 10:34:08.263622
71,1,16,0.6301,0.0,109.89999999999999,109.89999999999999,2022-08-24 10:34:12.530288,2022-08-24 10:34:12.530288
72,1,17,0.3443,0.0,118.43333333333334,118.43333333333334,2022-08-24 10:34:21.063622,2022-08-24 10:34:21.063622
73,1,18,0.69295,0.0,133.9,134.43333333333334,2022-08-24 10:34:36.530288,2022-08-24 10:34:37.063622
74,1,19,0.815,0.0,139.23333333333332,139.23333333333332,2022-08-24 10:34:41.863622,2022-08-24 10:34:41.863622
75,1,20,0.548125,0.24599051475524902,145.63333333333333,147.76666666666665,2022-08-24 10:34:48.263622,2022-08-24 10:34:50.396955
76,1,21,0.4285,0.7782377004623413,150.96666666666667,150.96666666666667,2022-08-24 10:34:53.596955,2022-08-24 10:34:53.596955
77,1,22,0.436,0.0,155.23333333333332,155.23333333333332,2022-08-24 10:34:57.863622,2022-08-24 10:34:57.863622
78,1,23,0.979,0.5388375520706177,161.63333333333333,161.63333333333333,2022-08-24 10:35:04.263622,2022-08-24 10:35:04.263622
79,1,24,0.9654,0.0,179.23333333333332,179.23333333333332,2022-08-24 10:35:21.863622,2022-08-24 10:35:21.863622
80,1,25,1.0,0.9346402883529663,183.5,183.5,2022-08-24 10:35:26.130288,2022-08-24 10:35:26.130288
81,1,26,0.9194,0.0,195.23333333333332,195.23333333333332,2022-08-24 10:35:37.863622,2022-08-24 10:35:37.863622
82,1,27,0.7089,0.0,202.16666666666666,203.76666666666665,2022-08-24 10:35:44.796955,2022-08-24 10:35:46.396955
83,1,28,0.7737499999999999,0.0,207.5,207.5,2022-08-24 10:35:50.130288,2022-08-24 10:35:50.130288
84,1,29,0.8339,0.0,216.03333333333333,217.63333333333333,2022-08-24 10:35:58.663622,2022-08-24 10:36:00.263622
85,1,30,0.6119,0.24729271233081818,220.29999999999998,221.36666666666667,2022-08-24 10:36:02.930288,2022-08-24 10:36:03.996955
86,1,31,0.6542,0.0,229.9,229.9,2022-08-24 10:36:12.530288,2022-08-24 10:36:12.530288
87,1,32,0.6676,0.0,244.29999999999998,244.29999999999998,2022-08-24 10:36:26.930288,2022-08-24 10:36:26.930288
88,1,33,0.7119,0.9297757744789124,249.63333333333333,249.63333333333333,2022-08-24 10:36:32.263622,2022-08-24 10:36:32.263622
89,1,34,0.9630000000000001,0.5940973162651062,251.76666666666665,252.29999999999998,2022-08-24 10:36:34.396955,2022-08-24 10:36:34.930288
90,1,35,0.7394,0.6485918164253235,256.56666666666666,256.56666666666666,2022-08-24 10:36:39.196955,2022-08-24 10:36:39.196955
91,1,36,0.9768,0.5412970185279846,275.76666666666665,275.76666666666665,2022-08-24 10:36:58.396955,2022-08-24 10:36:58.396955
92,1,37,0.998,0.8316182494163513,279.5,279.5,2022-08-24 10:37:02.130288,2022-08-24 10:37:02.130288
93,1,38,0.6054333333333334,0.3279094894727071,286.96666666666664,289.1,2022-08-24 10:37:09.596955,2022-08-24 10:37:11.730288
94,1,39,0.5426,0.0,292.8333333333333,292.8333333333333,2022-08-24 10:37:15.463622,2022-08-24 10:37:15.463622
95,1,40,0.42679999999999996,0.0,295.5,296.56666666666666,2022-08-24 10:37:18.130288,2022-08-24 10:37:19.196955
96,1,41,0.9865,0.5152331590652466,300.8333333333333,300.8333333333333,2022-08-24 10:37:23.463622,2022-08-24 10:37:23.463622
97,1,42,0.7349,0.9612412452697754,303.5,303.5,2022-08-24 10:37:26.130288,2022-08-24 10:37:26.130288
98,1,43,0.8974,0.0,305.6333333333333,305.6333333333333,2022-08-24 10:37:28.263622,2022-08-24 10:37:28.263622
99,1,44,0.74165,0.4307396560907364,317.3666666666667,320.0333333333333,2022-08-24 10:37:39.996955,2022-08-24 10:37:42.663622
100,1,45,0.9133,0.0,322.1666666666667,322.1666666666667,2022-08-24 10:37:44.796955,2022-08-24 10:37:44.796955
